items,support,ordered_statistics,label,label_encode
"['máy', 'kèm']",0.005920496194,"[OrderedStatistic(items_base=frozenset({'kèm'}), items_add=frozenset({'máy'}), confidence=0.5526315789473684, lift=7.984457069353628)]",Thiết bị y tế,33.0
"['phụ_kiện', 'kèm']",0.005074711023,"[OrderedStatistic(items_base=frozenset({'kèm'}), items_add=frozenset({'phụ_kiện'}), confidence=0.47368421052631576, lift=60.00563909774436), OrderedStatistic(items_base=frozenset({'phụ_kiện'}), items_add=frozenset({'kèm'}), confidence=0.6428571428571428, lift=60.00563909774436)]",Thiết bị y tế,33.0
"['sản_xuất', 'kèm']",0.004369890048,"[OrderedStatistic(items_base=frozenset({'kèm'}), items_add=frozenset({'sản_xuất'}), confidence=0.40789473684210525, lift=8.958530226495029)]",Thiết bị y tế,33.0
"['theo', 'kèm']",0.003524104877,"[OrderedStatistic(items_base=frozenset({'kèm'}), items_add=frozenset({'theo'}), confidence=0.32894736842105265, lift=37.637945670628184), OrderedStatistic(items_base=frozenset({'theo'}), items_add=frozenset({'kèm'}), confidence=0.40322580645161293, lift=37.637945670628184)]",Thiết bị y tế,33.0
"['tiêu_chuẩn', 'kèm']",0.0033831406819999996,"[OrderedStatistic(items_base=frozenset({'kèm'}), items_add=frozenset({'tiêu_chuẩn'}), confidence=0.3157894736842105, lift=64.00601503759398), OrderedStatistic(items_base=frozenset({'tiêu_chuẩn'}), items_add=frozenset({'kèm'}), confidence=0.6857142857142857, lift=64.00601503759398)]",Thiết bị y tế,33.0
"['xuất_xứ', 'kèm']",0.003665069072,"[OrderedStatistic(items_base=frozenset({'kèm'}), items_add=frozenset({'xuất_xứ'}), confidence=0.34210526315789475, lift=14.275851393188855)]",Thiết bị y tế,33.0
"['liên_tục', 'lọc']",0.003242176487,"[OrderedStatistic(items_base=frozenset({'liên_tục'}), items_add=frozenset({'lọc'}), confidence=0.9199999999999999, lift=43.50986666666666)]",Thiết bị y tế,33.0
"['máu', 'liên_tục']",0.003242176487,"[OrderedStatistic(items_base=frozenset({'liên_tục'}), items_add=frozenset({'máu'}), confidence=0.9199999999999999, lift=43.22172185430463)]",Thiết bị y tế,33.0
"['tĩnh_mạch', 'luồn']",0.0038060332679999997,"[OrderedStatistic(items_base=frozenset({'luồn'}), items_add=frozenset({'tĩnh_mạch'}), confidence=0.6428571428571429, lift=95.00892857142858), OrderedStatistic(items_base=frozenset({'tĩnh_mạch'}), items_add=frozenset({'luồn'}), confidence=0.5625, lift=95.00892857142857)]",Thiết bị y tế,33.0
"['lưỡi', 'đè']",0.003946997463,"[OrderedStatistic(items_base=frozenset({'lưỡi'}), items_add=frozenset({'đè'}), confidence=0.358974358974359, lift=84.88547008547009), OrderedStatistic(items_base=frozenset({'đè'}), items_add=frozenset({'lưỡi'}), confidence=0.9333333333333335, lift=84.88547008547009)]",Thiết bị y tế,33.0
"['máu', 'lọc']",0.005074711023,"[OrderedStatistic(items_base=frozenset({'lọc'}), items_add=frozenset({'máu'}), confidence=0.24, lift=11.27523178807947), OrderedStatistic(items_base=frozenset({'máu'}), items_add=frozenset({'lọc'}), confidence=0.23841059602649006, lift=11.27523178807947)]",Thiết bị y tế,33.0
"['nẹp', 'lỗ']",0.00690724556,"[OrderedStatistic(items_base=frozenset({'lỗ'}), items_add=frozenset({'nẹp'}), confidence=0.6805555555555556, lift=22.455167958656332), OrderedStatistic(items_base=frozenset({'nẹp'}), items_add=frozenset({'lỗ'}), confidence=0.22790697674418606, lift=22.455167958656332)]",Thiết bị y tế,33.0
"['xanh', 'lớp']",0.003242176487,"[OrderedStatistic(items_base=frozenset({'xanh'}), items_add=frozenset({'lớp'}), confidence=0.3108108108108108, lift=12.599382239382239)]",Thiết bị y tế,33.0
"['lớp', 'y_tế']",0.00775303073,"[OrderedStatistic(items_base=frozenset({'lớp'}), items_add=frozenset({'y_tế'}), confidence=0.31428571428571433, lift=5.6731370410759725)]",Thiết bị y tế,33.0
"['máu', 'quả']",0.003101212292,"[OrderedStatistic(items_base=frozenset({'quả'}), items_add=frozenset({'máu'}), confidence=0.4782608695652174, lift=22.468758997984455)]",Thiết bị y tế,33.0
"['máy', 'xét_nghiệm']",0.004792782633,"[OrderedStatistic(items_base=frozenset({'xét_nghiệm'}), items_add=frozenset({'máy'}), confidence=0.68, lift=9.824684317718942)]",Thiết bị y tế,33.0
"['máy', 'đo']",0.003524104877,"[OrderedStatistic(items_base=frozenset({'đo'}), items_add=frozenset({'máy'}), confidence=0.22321428571428573, lift=3.225014547570556)]",Thiết bị y tế,33.0
"['mạch', 'nong']",0.005074711023,"[OrderedStatistic(items_base=frozenset({'mạch'}), items_add=frozenset({'nong'}), confidence=0.3870967741935484, lift=42.24714640198511), OrderedStatistic(items_base=frozenset({'nong'}), items_add=frozenset({'mạch'}), confidence=0.5538461538461538, lift=42.247146401985106)]",Thiết bị y tế,33.0
"['mạch', 'vành']",0.006766281365000001,"[OrderedStatistic(items_base=frozenset({'mạch'}), items_add=frozenset({'vành'}), confidence=0.5161290322580645, lift=73.22838709677418), OrderedStatistic(items_base=frozenset({'vành'}), items_add=frozenset({'mạch'}), confidence=0.96, lift=73.2283870967742)]",Thiết bị y tế,33.0
"['đựng', 'mẫu']",0.003101212292,"[OrderedStatistic(items_base=frozenset({'mẫu'}), items_add=frozenset({'đựng'}), confidence=0.2417582417582418, lift=25.22107304460246), OrderedStatistic(items_base=frozenset({'đựng'}), items_add=frozenset({'mẫu'}), confidence=0.3235294117647059, lift=25.22107304460246)]",Thiết bị y tế,33.0
"['nha_khoa', 'mới']",0.003665069072,"[OrderedStatistic(items_base=frozenset({'nha_khoa'}), items_add=frozenset({'mới'}), confidence=0.2113821138211382, lift=11.534959349593494)]",Thiết bị y tế,33.0
"['răng', 'mới']",0.005356639414,"[OrderedStatistic(items_base=frozenset({'mới'}), items_add=frozenset({'răng'}), confidence=0.2923076923076923, lift=12.270004551661357), OrderedStatistic(items_base=frozenset({'răng'}), items_add=frozenset({'mới'}), confidence=0.22485207100591714, lift=12.270004551661355)]",Thiết bị y tế,33.0
"['thở', 'người_lớn']",0.003101212292,"[OrderedStatistic(items_base=frozenset({'người_lớn'}), items_add=frozenset({'thở'}), confidence=0.30136986301369867, lift=18.272801779651097)]",Thiết bị y tế,33.0
"['trong', 'nha_khoa']",0.004933746828,"[OrderedStatistic(items_base=frozenset({'nha_khoa'}), items_add=frozenset({'trong'}), confidence=0.2845528455284552, lift=12.308645647432082), OrderedStatistic(items_base=frozenset({'trong'}), items_add=frozenset({'nha_khoa'}), confidence=0.21341463414634146, lift=12.308645647432083)]",Thiết bị y tế,33.0
"['nhiệt_kế', 'trán']",0.003665069072,"[OrderedStatistic(items_base=frozenset({'trán'}), items_add=frozenset({'nhiệt_kế'}), confidence=0.9629629629629629, lift=38.59468508056079)]",Thiết bị y tế,33.0
"['nhiệt_kế', 'điện_tử']",0.005920496194,"[OrderedStatistic(items_base=frozenset({'nhiệt_kế'}), items_add=frozenset({'điện_tử'}), confidence=0.23728813559322035, lift=31.76079309242085), OrderedStatistic(items_base=frozenset({'điện_tử'}), items_add=frozenset({'nhiệt_kế'}), confidence=0.7924528301886793, lift=31.760793092420855)]",Thiết bị y tế,33.0
"['nhiệt_kế', 'đo']",0.0038060332679999997,"[OrderedStatistic(items_base=frozenset({'đo'}), items_add=frozenset({'nhiệt_kế'}), confidence=0.24107142857142858, lift=9.661924939467312)]",Thiết bị y tế,33.0
"['oxy', 'nhánh']",0.003101212292,"[OrderedStatistic(items_base=frozenset({'nhánh'}), items_add=frozenset({'oxy'}), confidence=0.46808510638297873, lift=50.312056737588655), OrderedStatistic(items_base=frozenset({'oxy'}), items_add=frozenset({'nhánh'}), confidence=0.3333333333333333, lift=50.31205673758865)]",Thiết bị y tế,33.0
"['nhĩ_kỳ', 'thổ']",0.004792782633,"[OrderedStatistic(items_base=frozenset({'nhĩ_kỳ'}), items_add=frozenset({'thổ'}), confidence=0.5964912280701754, lift=120.90025062656642), OrderedStatistic(items_base=frozenset({'thổ'}), items_add=frozenset({'nhĩ_kỳ'}), confidence=0.9714285714285715, lift=120.90025062656642)]",Thiết bị y tế,33.0
"['nong', 'vành']",0.004510854243,"[OrderedStatistic(items_base=frozenset({'nong'}), items_add=frozenset({'vành'}), confidence=0.4923076923076923, lift=69.84861538461537), OrderedStatistic(items_base=frozenset({'vành'}), items_add=frozenset({'nong'}), confidence=0.64, lift=69.84861538461539)]",Thiết bị y tế,33.0
"['nong', 'áp_lực']",0.003524104877,"[OrderedStatistic(items_base=frozenset({'nong'}), items_add=frozenset({'áp_lực'}), confidence=0.38461538461538464, lift=59.31438127090301), OrderedStatistic(items_base=frozenset({'áp_lực'}), items_add=frozenset({'nong'}), confidence=0.5434782608695653, lift=59.31438127090302)]",Thiết bị y tế,33.0
"['nắp', 'ống_nghiệm']",0.005074711023,"[OrderedStatistic(items_base=frozenset({'nắp'}), items_add=frozenset({'ống_nghiệm'}), confidence=0.5373134328358209, lift=38.50203527815468), OrderedStatistic(items_base=frozenset({'ống_nghiệm'}), items_add=frozenset({'nắp'}), confidence=0.3636363636363636, lift=38.50203527815467)]",Thiết bị y tế,33.0
"['nẹp', 'titan']",0.0033831406819999996,"[OrderedStatistic(items_base=frozenset({'titan'}), items_add=frozenset({'nẹp'}), confidence=0.5853658536585367, lift=19.314350538854228)]",Thiết bị y tế,33.0
"['nẹp', 'vít']",0.005638567804000001,"[OrderedStatistic(items_base=frozenset({'vít'}), items_add=frozenset({'nẹp'}), confidence=0.4081632653061224, lift=13.467489321309918)]",Thiết bị y tế,33.0
"['nẹp', 'xương']",0.008316887511,"[OrderedStatistic(items_base=frozenset({'nẹp'}), items_add=frozenset({'xương'}), confidence=0.2744186046511628, lift=15.57380465116279), OrderedStatistic(items_base=frozenset({'xương'}), items_add=frozenset({'nẹp'}), confidence=0.4719999999999999, lift=15.573804651162789)]",Thiết bị y tế,33.0
"['nẹp', 'đầu']",0.006766281365000001,"[OrderedStatistic(items_base=frozenset({'nẹp'}), items_add=frozenset({'đầu'}), confidence=0.2232558139534884, lift=7.879486289482819), OrderedStatistic(items_base=frozenset({'đầu'}), items_add=frozenset({'nẹp'}), confidence=0.23880597014925373, lift=7.879486289482819)]",Thiết bị y tế,33.0
"['nội', 'số']",0.003242176487,"[OrderedStatistic(items_base=frozenset({'nội'}), items_add=frozenset({'số'}), confidence=0.28750000000000003, lift=7.258096085409254)]",Thiết bị y tế,33.0
"['đặt', 'nội']",0.004792782633,"[OrderedStatistic(items_base=frozenset({'nội'}), items_add=frozenset({'đặt'}), confidence=0.42500000000000004, lift=57.9798076923077), OrderedStatistic(items_base=frozenset({'đặt'}), items_add=frozenset({'nội'}), confidence=0.6538461538461539, lift=57.979807692307695)]",Thiết bị y tế,33.0
"['ống', 'nội']",0.005074711023,"[OrderedStatistic(items_base=frozenset({'nội'}), items_add=frozenset({'ống'}), confidence=0.45, lift=11.201052631578948)]",Thiết bị y tế,33.0
"['oxy', 'thở']",0.003242176487,"[OrderedStatistic(items_base=frozenset({'oxy'}), items_add=frozenset({'thở'}), confidence=0.34848484848484845, lift=21.129500129500126)]",Thiết bị y tế,33.0
"['que', 'thử']",0.008457851706,"[OrderedStatistic(items_base=frozenset({'que'}), items_add=frozenset({'thử'}), confidence=0.42857142857142855, lift=27.638961038961035), OrderedStatistic(items_base=frozenset({'thử'}), items_add=frozenset({'que'}), confidence=0.5454545454545454, lift=27.63896103896104)]",Thiết bị y tế,33.0
"['y_tế', 'size']",0.004228925853,"[OrderedStatistic(items_base=frozenset({'size'}), items_add=frozenset({'y_tế'}), confidence=0.29411764705882354, lift=5.309085466247567)]",Thiết bị y tế,33.0
"['thử', 'test']",0.004651818437999999,"[OrderedStatistic(items_base=frozenset({'test'}), items_add=frozenset({'thử'}), confidence=0.22147651006711408, lift=14.283221476510066), OrderedStatistic(items_base=frozenset({'thử'}), items_add=frozenset({'test'}), confidence=0.3, lift=14.283221476510066)]",Thiết bị y tế,33.0
"['thông', 'ống']",0.004228925853,"[OrderedStatistic(items_base=frozenset({'thông'}), items_add=frozenset({'ống'}), confidence=0.5882352941176471, lift=14.641898864809082)]",Thiết bị y tế,33.0
"['thử', 'đường_huyết']",0.003242176487,"[OrderedStatistic(items_base=frozenset({'thử'}), items_add=frozenset({'đường_huyết'}), confidence=0.20909090909090908, lift=47.848093841642225), OrderedStatistic(items_base=frozenset({'đường_huyết'}), items_add=frozenset({'thử'}), confidence=0.7419354838709677, lift=47.848093841642225)]",Thiết bị y tế,33.0
"['trùng', 'tiệt']",0.02114462926,"[OrderedStatistic(items_base=frozenset({'tiệt'}), items_add=frozenset({'trùng'}), confidence=0.9868421052631579, lift=46.671052631578945), OrderedStatistic(items_base=frozenset({'trùng'}), items_add=frozenset({'tiệt'}), confidence=1.0, lift=46.671052631578945)]",Thiết bị y tế,33.0
"['trán', 'đo']",0.003242176487,"[OrderedStatistic(items_base=frozenset({'trán'}), items_add=frozenset({'đo'}), confidence=0.8518518518518517, lift=53.95568783068782), OrderedStatistic(items_base=frozenset({'đo'}), items_add=frozenset({'trán'}), confidence=0.20535714285714285, lift=53.95568783068783)]",Thiết bị y tế,33.0
"['xương', 'vít']",0.003946997463,"[OrderedStatistic(items_base=frozenset({'vít'}), items_add=frozenset({'xương'}), confidence=0.2857142857142857, lift=16.21485714285714), OrderedStatistic(items_base=frozenset({'xương'}), items_add=frozenset({'vít'}), confidence=0.224, lift=16.21485714285714)]",Thiết bị y tế,33.0
"['đầu', 'xương']",0.005920496194,"[OrderedStatistic(items_base=frozenset({'xương'}), items_add=frozenset({'đầu'}), confidence=0.33599999999999997, lift=11.85862686567164), OrderedStatistic(items_base=frozenset({'đầu'}), items_add=frozenset({'xương'}), confidence=0.208955223880597, lift=11.85862686567164)]",Thiết bị y tế,33.0
"['ad', 'bột']",0.006222990493,"[OrderedStatistic(items_base=frozenset({'ad'}), items_add=frozenset({'bột'}), confidence=0.8674698795180723, lift=11.053553420731383)]",Thực phẩm,34.0
"['ad', 'gold']",0.005704407952,"[OrderedStatistic(items_base=frozenset({'ad'}), items_add=frozenset({'gold'}), confidence=0.7951807228915662, lift=57.14435381276658), OrderedStatistic(items_base=frozenset({'gold'}), items_add=frozenset({'ad'}), confidence=0.40993788819875776, lift=57.14435381276659)]",Thực phẩm,34.0
"['ad', 'ridielac']",0.005445116681,"[OrderedStatistic(items_base=frozenset({'ad'}), items_add=frozenset({'ridielac'}), confidence=0.7590361445783131, lift=135.10843373493975), OrderedStatistic(items_base=frozenset({'ridielac'}), items_add=frozenset({'ad'}), confidence=0.9692307692307692, lift=135.10843373493975)]",Thực phẩm,34.0
"['bò', 'mỹ']",0.004840103717,"[OrderedStatistic(items_base=frozenset({'mỹ'}), items_add=frozenset({'bò'}), confidence=0.47058823529411764, lift=10.67589388696655)]",Thực phẩm,34.0
"['nạc', 'bò']",0.003025064823,"[OrderedStatistic(items_base=frozenset({'nạc'}), items_add=frozenset({'bò'}), confidence=0.29661016949152547, lift=6.728979727484215)]",Thực phẩm,34.0
"['sườn', 'bò']",0.003889369058,"[OrderedStatistic(items_base=frozenset({'sườn'}), items_add=frozenset({'bò'}), confidence=0.3237410071942446, lift=7.344477359289039)]",Thực phẩm,34.0
"['thăn', 'bò']",0.003370786517,"[OrderedStatistic(items_base=frozenset({'thăn'}), items_add=frozenset({'bò'}), confidence=0.6190476190476191, lift=14.043884220354808)]",Thực phẩm,34.0
"['thịt', 'bò']",0.012186689709999999,"[OrderedStatistic(items_base=frozenset({'bò'}), items_add=frozenset({'thịt'}), confidence=0.2764705882352941, lift=6.127901735406805), OrderedStatistic(items_base=frozenset({'thịt'}), items_add=frozenset({'bò'}), confidence=0.27011494252873564, lift=6.127901735406806)]",Thực phẩm,34.0
"['xương', 'bò']",0.005531547105,"[OrderedStatistic(items_base=frozenset({'xương'}), items_add=frozenset({'bò'}), confidence=0.29493087557603687, lift=6.690882804734797)]",Thực phẩm,34.0
"['úc', 'bò']",0.007519446845,"[OrderedStatistic(items_base=frozenset({'úc'}), items_add=frozenset({'bò'}), confidence=0.7435897435897437, lift=16.869281045751638)]",Thực phẩm,34.0
"['đông_lạnh', 'bò']",0.006741573034,"[OrderedStatistic(items_base=frozenset({'đông_lạnh'}), items_add=frozenset({'bò'}), confidence=0.20103092783505153, lift=4.5606428138265604)]",Thực phẩm,34.0
"['bột', 'chiên']",0.005704407952,"[OrderedStatistic(items_base=frozenset({'chiên'}), items_add=frozenset({'bột'}), confidence=0.8461538461538461, lift=10.78193832599119)]",Thực phẩm,34.0
"['bột', 'gold']",0.005790838375,"[OrderedStatistic(items_base=frozenset({'gold'}), items_add=frozenset({'bột'}), confidence=0.4161490683229813, lift=5.302692423454729)]",Thực phẩm,34.0
"['bột', 'ridielac']",0.005012964564,"[OrderedStatistic(items_base=frozenset({'ridielac'}), items_add=frozenset({'bột'}), confidence=0.8923076923076922, lift=11.370044052863435)]",Thực phẩm,34.0
"['bột', 'sữa']",0.006741573034,"[OrderedStatistic(items_base=frozenset({'sữa'}), items_add=frozenset({'bột'}), confidence=0.46706586826347307, lift=5.9514890922999815)]",Thực phẩm,34.0
"['cá', 'chả']",0.0034572169399999996,"[OrderedStatistic(items_base=frozenset({'chả'}), items_add=frozenset({'cá'}), confidence=0.4819277108433735, lift=13.974695775583537)]",Thực phẩm,34.0
"['con', 'nguyên']",0.008988764045,"[OrderedStatistic(items_base=frozenset({'con'}), items_add=frozenset({'nguyên'}), confidence=0.48148148148148157, lift=32.76906318082789), OrderedStatistic(items_base=frozenset({'nguyên'}), items_add=frozenset({'con'}), confidence=0.611764705882353, lift=32.76906318082789)]",Thực phẩm,34.0
"['robusta', 'cà_phê']",0.003111495246,"[OrderedStatistic(items_base=frozenset({'robusta'}), items_add=frozenset({'cà_phê'}), confidence=0.8780487804878049, lift=26.734274711168162)]",Thực phẩm,34.0
"['sữa', 'cà_phê']",0.003543647364,"[OrderedStatistic(items_base=frozenset({'sữa'}), items_add=frozenset({'cà_phê'}), confidence=0.24550898203592814, lift=7.4751024267254955)]",Thực phẩm,34.0
"['rau', 'củ']",0.00319792567,"[OrderedStatistic(items_base=frozenset({'củ'}), items_add=frozenset({'rau'}), confidence=0.38541666666666663, lift=22.868055555555554)]",Thực phẩm,34.0
"['dầu', 'ăn']",0.005445116681,"[OrderedStatistic(items_base=frozenset({'dầu'}), items_add=frozenset({'ăn'}), confidence=0.250996015936255, lift=26.889110225763616), OrderedStatistic(items_base=frozenset({'ăn'}), items_add=frozenset({'dầu'}), confidence=0.5833333333333334, lift=26.889110225763613)]",Thực phẩm,34.0
"['gold', 'ridielac']",0.004580812446,"[OrderedStatistic(items_base=frozenset({'gold'}), items_add=frozenset({'ridielac'}), confidence=0.32919254658385094, lift=58.59627329192547), OrderedStatistic(items_base=frozenset({'ridielac'}), items_add=frozenset({'gold'}), confidence=0.8153846153846155, lift=58.59627329192547)]",Thực phẩm,34.0
"['đùi', 'gà']",0.003543647364,"[OrderedStatistic(items_base=frozenset({'đùi'}), items_add=frozenset({'gà'}), confidence=0.3727272727272728, lift=11.78266269249876)]",Thực phẩm,34.0
"['heo', 'nạc']",0.003025064823,"[OrderedStatistic(items_base=frozenset({'nạc'}), items_add=frozenset({'heo'}), confidence=0.29661016949152547, lift=9.480054312201519)]",Thực phẩm,34.0
"['heo', 'sườn']",0.003370786517,"[OrderedStatistic(items_base=frozenset({'sườn'}), items_add=frozenset({'heo'}), confidence=0.28057553956834536, lift=8.967566278468938)]",Thực phẩm,34.0
"['hòa', 'tan']",0.004062229905,"[OrderedStatistic(items_base=frozenset({'hòa'}), items_add=frozenset({'tan'}), confidence=0.7704918032786886, lift=162.0834575260805), OrderedStatistic(items_base=frozenset({'tan'}), items_add=frozenset({'hòa'}), confidence=0.8545454545454547, lift=162.0834575260805)]",Thực phẩm,34.0
"['nêm', 'hạt']",0.009680207433,"[OrderedStatistic(items_base=frozenset({'hạt'}), items_add=frozenset({'nêm'}), confidence=0.24034334763948495, lift=20.446856854329713), OrderedStatistic(items_base=frozenset({'nêm'}), items_add=frozenset({'hạt'}), confidence=0.8235294117647058, lift=20.446856854329713)]",Thực phẩm,34.0
"['trà', 'hộp']",0.003370786517,"[OrderedStatistic(items_base=frozenset({'trà'}), items_add=frozenset({'hộp'}), confidence=0.24223602484472048, lift=12.797583595677699)]",Thực phẩm,34.0
"['không', 'thịt']",0.0034572169399999996,"[OrderedStatistic(items_base=frozenset({'không'}), items_add=frozenset({'thịt'}), confidence=0.20942408376963353, lift=4.641832661330766)]",Thực phẩm,34.0
"['không', 'xương']",0.006050129646,"[OrderedStatistic(items_base=frozenset({'không'}), items_add=frozenset({'xương'}), confidence=0.36649214659685864, lift=19.5406181388279), OrderedStatistic(items_base=frozenset({'xương'}), items_add=frozenset({'không'}), confidence=0.3225806451612903, lift=19.540618138827902)]",Thực phẩm,34.0
"['tôm', 'mì']",0.004494382022,"[OrderedStatistic(items_base=frozenset({'tôm'}), items_add=frozenset({'mì'}), confidence=0.2653061224489796, lift=9.68325500547222)]",Thực phẩm,34.0
"['đông_lạnh', 'nguyên']",0.0034572169399999996,"[OrderedStatistic(items_base=frozenset({'nguyên'}), items_add=frozenset({'đông_lạnh'}), confidence=0.23529411764705882, lift=7.016373559733171)]",Thực phẩm,34.0
"['nước', 'tương']",0.00665514261,"[OrderedStatistic(items_base=frozenset({'nước'}), items_add=frozenset({'tương'}), confidence=0.5968992248062016, lift=40.86463923673226), OrderedStatistic(items_base=frozenset({'tương'}), items_add=frozenset({'nước'}), confidence=0.4556213017751479, lift=40.86463923673226)]",Thực phẩm,34.0
"['thịt', 'nạc']",0.003025064823,"[OrderedStatistic(items_base=frozenset({'nạc'}), items_add=frozenset({'thịt'}), confidence=0.29661016949152547, lift=6.574290538346647)]",Thực phẩm,34.0
"['nạc', 'vai']",0.00319792567,"[OrderedStatistic(items_base=frozenset({'nạc'}), items_add=frozenset({'vai'}), confidence=0.3135593220338983, lift=45.9225488092684), OrderedStatistic(items_base=frozenset({'vai'}), items_add=frozenset({'nạc'}), confidence=0.46835443037974683, lift=45.9225488092684)]",Thực phẩm,34.0
"['vnm', 'sca']",0.00319792567,"[OrderedStatistic(items_base=frozenset({'sca'}), items_add=frozenset({'vnm'}), confidence=0.47435897435897434, lift=89.97267759562841), OrderedStatistic(items_base=frozenset({'vnm'}), items_add=frozenset({'sca'}), confidence=0.6065573770491803, lift=89.97267759562841)]",Thực phẩm,34.0
"['xương', 'thịt']",0.005272255834,"[OrderedStatistic(items_base=frozenset({'xương'}), items_add=frozenset({'thịt'}), confidence=0.28110599078341014, lift=6.230644278475202)]",Thực phẩm,34.0
"['thịt', 'úc']",0.003025064823,"[OrderedStatistic(items_base=frozenset({'úc'}), items_add=frozenset({'thịt'}), confidence=0.29914529914529914, lift=6.630481055768412)]",Thực phẩm,34.0
"['đông_lạnh', 'thịt']",0.007951598963,"[OrderedStatistic(items_base=frozenset({'đông_lạnh'}), items_add=frozenset({'thịt'}), confidence=0.23711340206185566, lift=5.255559505470632)]",Thực phẩm,34.0
"['túi', 'trà']",0.003975799481,"[OrderedStatistic(items_base=frozenset({'trà'}), items_add=frozenset({'túi'}), confidence=0.2857142857142857, lift=28.497536945812808), OrderedStatistic(items_base=frozenset({'túi'}), items_add=frozenset({'trà'}), confidence=0.3965517241379311, lift=28.49753694581281)]",Thực phẩm,34.0
"['xanh', 'trà']",0.003716508211,"[OrderedStatistic(items_base=frozenset({'trà'}), items_add=frozenset({'xanh'}), confidence=0.2670807453416149, lift=11.115554761160016)]",Thực phẩm,34.0
"['đông_lạnh', 'xương']",0.005358686258,"[OrderedStatistic(items_base=frozenset({'xương'}), items_add=frozenset({'đông_lạnh'}), confidence=0.2857142857142857, lift=8.519882179675992)]",Thực phẩm,34.0
"['ba', 'chạc']",0.0035382574080000005,"[OrderedStatistic(items_base=frozenset({'ba'}), items_add=frozenset({'chạc'}), confidence=0.6666666666666666, lift=155.9310344827586), OrderedStatistic(items_base=frozenset({'chạc'}), items_add=frozenset({'ba'}), confidence=0.8275862068965518, lift=155.93103448275863)]",Vật liệu xây dựng,35.0
"['bao', 'xi_măng']",0.0035382574080000005,"[OrderedStatistic(items_base=frozenset({'bao'}), items_add=frozenset({'xi_măng'}), confidence=0.7058823529411765, lift=19.867219917012452)]",Vật liệu xây dựng,35.0
"['base', 'sơn']",0.003390830016,"[OrderedStatistic(items_base=frozenset({'base'}), items_add=frozenset({'sơn'}), confidence=0.45999999999999996, lift=4.357793296089385)]",Vật liệu xây dựng,35.0
"['nối', 'bs']",0.0035382574080000005,"[OrderedStatistic(items_base=frozenset({'bs'}), items_add=frozenset({'nối'}), confidence=0.4137931034482759, lift=6.7470159151193645)]",Vật liệu xây dựng,35.0
"['phun', 'bs']",0.003243402624,"[OrderedStatistic(items_base=frozenset({'bs'}), items_add=frozenset({'phun'}), confidence=0.37931034482758624, lift=25.224137931034488), OrderedStatistic(items_base=frozenset({'phun'}), items_add=frozenset({'bs'}), confidence=0.21568627450980393, lift=25.224137931034484)]",Vật liệu xây dựng,35.0
"['pvc', 'bs']",0.003243402624,"[OrderedStatistic(items_base=frozenset({'bs'}), items_add=frozenset({'pvc'}), confidence=0.37931034482758624, lift=8.576206896551724)]",Vật liệu xây dựng,35.0
"['upvc', 'bs']",0.0038331121919999997,"[OrderedStatistic(items_base=frozenset({'bs'}), items_add=frozenset({'upvc'}), confidence=0.4482758620689655, lift=19.744514106583072)]",Vật liệu xây dựng,35.0
"['cầu', 'bàn']",0.00442282176,"[OrderedStatistic(items_base=frozenset({'bàn'}), items_add=frozenset({'cầu'}), confidence=0.33707865168539325, lift=37.48204089150856), OrderedStatistic(items_base=frozenset({'cầu'}), items_add=frozenset({'bàn'}), confidence=0.4918032786885246, lift=37.48204089150856)]",Vật liệu xây dựng,35.0
"['mặt', 'bích']",0.003243402624,"[OrderedStatistic(items_base=frozenset({'bích'}), items_add=frozenset({'mặt'}), confidence=0.5238095238095238, lift=29.85714285714286)]",Vật liệu xây dựng,35.0
"['sơn', 'bóng']",0.00442282176,"[OrderedStatistic(items_base=frozenset({'bóng'}), items_add=frozenset({'sơn'}), confidence=0.38461538461538464, lift=3.6436398796733993)]",Vật liệu xây dựng,35.0
"['khối', 'bằng']",0.003095975232,"[OrderedStatistic(items_base=frozenset({'bằng'}), items_add=frozenset({'khối'}), confidence=0.2142857142857143, lift=21.06521739130435), OrderedStatistic(items_base=frozenset({'khối'}), items_add=frozenset({'bằng'}), confidence=0.30434782608695654, lift=21.06521739130435)]",Vật liệu xây dựng,35.0
"['bằng', 'sứ']",0.003980539584,"[OrderedStatistic(items_base=frozenset({'bằng'}), items_add=frozenset({'sứ'}), confidence=0.2755102040816327, lift=39.7613981762918), OrderedStatistic(items_base=frozenset({'sứ'}), items_add=frozenset({'bằng'}), confidence=0.574468085106383, lift=39.7613981762918)]",Vật liệu xây dựng,35.0
"['vòi', 'bếp']",0.003390830016,"[OrderedStatistic(items_base=frozenset({'bếp'}), items_add=frozenset({'vòi'}), confidence=0.7666666666666666, lift=24.529716981132072)]",Vật liệu xây dựng,35.0
"['inox', 'bồn']",0.0066342326399999995,"[OrderedStatistic(items_base=frozenset({'bồn'}), items_add=frozenset({'inox'}), confidence=0.42056074766355145, lift=24.591927167257495), OrderedStatistic(items_base=frozenset({'inox'}), items_add=frozenset({'bồn'}), confidence=0.3879310344827587, lift=24.5919271672575)]",Vật liệu xây dựng,35.0
