items,support,ordered_statistics,label,label_encode
"['bàn_chải', 'đánh']",0.02158273381,"[OrderedStatistic(items_base=frozenset({'bàn_chải'}), items_add=frozenset({'đánh'}), confidence=0.33333333333333337, lift=13.8187134502924), OrderedStatistic(items_base=frozenset({'đánh'}), items_add=frozenset({'bàn_chải'}), confidence=0.8947368421052632, lift=13.818713450292398)]",Đồ dùng gia đình,40
"['khuôn', 'bánh']",0.003808717732,"[OrderedStatistic(items_base=frozenset({'bánh'}), items_add=frozenset({'khuôn'}), confidence=0.4285714285714286, lift=44.03105590062112), OrderedStatistic(items_base=frozenset({'khuôn'}), items_add=frozenset({'bánh'}), confidence=0.391304347826087, lift=44.031055900621126)]",Đồ dùng gia đình,40
"['bát', 'rửa']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'bát'}), items_add=frozenset({'rửa'}), confidence=0.3478260869565218, lift=16.773735581189)]",Đồ dùng gia đình,40
"['bát', 'đĩa']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'bát'}), items_add=frozenset({'đĩa'}), confidence=0.3478260869565218, lift=45.66183574879228), OrderedStatistic(items_base=frozenset({'đĩa'}), items_add=frozenset({'bát'}), confidence=0.4444444444444445, lift=45.66183574879228)]",Đồ dùng gia đình,40
"['cổ', 'bình']",0.003808717732,"[OrderedStatistic(items_base=frozenset({'cổ'}), items_add=frozenset({'bình'}), confidence=1.0, lift=17.1231884057971)]",Đồ dùng gia đình,40
"['bình', 'giữ']",0.01057977148,"[OrderedStatistic(items_base=frozenset({'giữ'}), items_add=frozenset({'bình'}), confidence=0.78125, lift=13.377490942028986)]",Đồ dùng gia đình,40
"['nhiệt', 'bình']",0.01057977148,"[OrderedStatistic(items_base=frozenset({'nhiệt'}), items_add=frozenset({'bình'}), confidence=0.78125, lift=13.377490942028986)]",Đồ dùng gia đình,40
"['nước', 'bình']",0.01523487093,"[OrderedStatistic(items_base=frozenset({'bình'}), items_add=frozenset({'nước'}), confidence=0.2608695652173913, lift=8.682180036742192), OrderedStatistic(items_base=frozenset({'nước'}), items_add=frozenset({'bình'}), confidence=0.5070422535211268, lift=8.682180036742192)]",Đồ dùng gia đình,40
"['sữa', 'bình']",0.005078290309,"[OrderedStatistic(items_base=frozenset({'sữa'}), items_add=frozenset({'bình'}), confidence=0.8, lift=13.698550724637682)]",Đồ dùng gia đình,40
"['bông', 'tắm']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'bông'}), items_add=frozenset({'tắm'}), confidence=0.3076923076923077, lift=45.44230769230769), OrderedStatistic(items_base=frozenset({'tắm'}), items_add=frozenset({'bông'}), confidence=0.5, lift=45.44230769230769)]",Đồ dùng gia đình,40
"['bằng', 'không_gỉ']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'không_gỉ'}), items_add=frozenset({'bằng'}), confidence=0.7272727272727273, lift=23.541718555417187)]",Đồ dùng gia đình,40
"['nhựa', 'bằng']",0.01311891663,"[OrderedStatistic(items_base=frozenset({'bằng'}), items_add=frozenset({'nhựa'}), confidence=0.4246575342465753, lift=4.062614386334646)]",Đồ dùng gia đình,40
"['thép', 'bằng']",0.005924672027,"[OrderedStatistic(items_base=frozenset({'thép'}), items_add=frozenset({'bằng'}), confidence=0.7368421052631579, lift=23.851478010093725)]",Đồ dùng gia đình,40
"['lau', 'bộ']",0.01311891663,"[OrderedStatistic(items_base=frozenset({'lau'}), items_add=frozenset({'bộ'}), confidence=0.25, lift=3.7627388535031843)]",Đồ dùng gia đình,40
"['món', 'bộ']",0.00465509945,"[OrderedStatistic(items_base=frozenset({'món'}), items_add=frozenset({'bộ'}), confidence=0.7857142857142858, lift=11.825750682438581)]",Đồ dùng gia đình,40
"['nhà', 'bộ']",0.0093101989,"[OrderedStatistic(items_base=frozenset({'nhà'}), items_add=frozenset({'bộ'}), confidence=0.4583333333333333, lift=6.898354564755838)]",Đồ dùng gia đình,40
"['rổ', 'bộ']",0.006347862886,"[OrderedStatistic(items_base=frozenset({'rổ'}), items_add=frozenset({'bộ'}), confidence=0.2542372881355932, lift=3.826514088308323)]",Đồ dùng gia đình,40
"['thau', 'bộ']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'thau'}), items_add=frozenset({'bộ'}), confidence=0.42105263157894735, lift=6.337244384847469)]",Đồ dùng gia đình,40
"['nhựa', 'ca']",0.008887008041,"[OrderedStatistic(items_base=frozenset({'ca'}), items_add=frozenset({'nhựa'}), confidence=0.6176470588235293, lift=5.908906882591093)]",Đồ dùng gia đình,40
"['chén', 'miếng']",0.003808717732,"[OrderedStatistic(items_base=frozenset({'chén'}), items_add=frozenset({'miếng'}), confidence=0.3, lift=16.87857142857143), OrderedStatistic(items_base=frozenset({'miếng'}), items_add=frozenset({'chén'}), confidence=0.2142857142857143, lift=16.87857142857143)]",Đồ dùng gia đình,40
"['chén', 'rửa']",0.006347862886,"[OrderedStatistic(items_base=frozenset({'chén'}), items_add=frozenset({'rửa'}), confidence=0.5, lift=24.112244897959183), OrderedStatistic(items_base=frozenset({'rửa'}), items_add=frozenset({'chén'}), confidence=0.30612244897959184, lift=24.112244897959183)]",Đồ dùng gia đình,40
"['chải', 'lược']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'chải'}), items_add=frozenset({'lược'}), confidence=0.7272727272727273, lift=74.71936758893281), OrderedStatistic(items_base=frozenset({'lược'}), items_add=frozenset({'chải'}), confidence=0.3478260869565218, lift=74.71936758893281)]",Đồ dùng gia đình,40
"['chậu', 'rửa']",0.003808717732,"[OrderedStatistic(items_base=frozenset({'chậu'}), items_add=frozenset({'rửa'}), confidence=0.20930232558139533, lift=10.093497864261984)]",Đồ dùng gia đình,40
"['cán', 'chổi']",0.004231908591,"[OrderedStatistic(items_base=frozenset({'cán'}), items_add=frozenset({'chổi'}), confidence=0.22222222222222224, lift=5.001058201058202)]",Đồ dùng gia đình,40
"['chổi', 'cọ']",0.00465509945,"[OrderedStatistic(items_base=frozenset({'cọ'}), items_add=frozenset({'chổi'}), confidence=0.4583333333333333, lift=10.31468253968254)]",Đồ dùng gia đình,40
"['loại', 'chổi']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'loại'}), items_add=frozenset({'chổi'}), confidence=0.22857142857142856, lift=5.143945578231293)]",Đồ dùng gia đình,40
"['nhà', 'chổi']",0.005078290309,"[OrderedStatistic(items_base=frozenset({'nhà'}), items_add=frozenset({'chổi'}), confidence=0.25, lift=5.626190476190477)]",Đồ dùng gia đình,40
"['chổi', 'quét']",0.01057977148,"[OrderedStatistic(items_base=frozenset({'chổi'}), items_add=frozenset({'quét'}), confidence=0.2380952380952381, lift=20.093537414965986), OrderedStatistic(items_base=frozenset({'quét'}), items_add=frozenset({'chổi'}), confidence=0.8928571428571429, lift=20.093537414965986)]",Đồ dùng gia đình,40
"['cuộn', 'giấy']",0.01184934405,"[OrderedStatistic(items_base=frozenset({'cuộn'}), items_add=frozenset({'giấy'}), confidence=0.8235294117647058, lift=15.444444444444445), OrderedStatistic(items_base=frozenset({'giấy'}), items_add=frozenset({'cuộn'}), confidence=0.2222222222222222, lift=15.444444444444443)]",Đồ dùng gia đình,40
"['vệ_sinh', 'cuộn']",0.008887008041,"[OrderedStatistic(items_base=frozenset({'cuộn'}), items_add=frozenset({'vệ_sinh'}), confidence=0.6176470588235293, lift=20.849999999999998), OrderedStatistic(items_base=frozenset({'vệ_sinh'}), items_add=frozenset({'cuộn'}), confidence=0.3, lift=20.849999999999998)]",Đồ dùng gia đình,40
"['cán', 'dao']",0.003808717732,"[OrderedStatistic(items_base=frozenset({'cán'}), items_add=frozenset({'dao'}), confidence=0.2, lift=5.432183908045977)]",Đồ dùng gia đình,40
"['lau', 'cây']",0.01692763436,"[OrderedStatistic(items_base=frozenset({'cây'}), items_add=frozenset({'lau'}), confidence=0.3418803418803419, lift=6.515026192445548), OrderedStatistic(items_base=frozenset({'lau'}), items_add=frozenset({'cây'}), confidence=0.3225806451612903, lift=6.515026192445547)]",Đồ dùng gia đình,40
"['lau_nhà', 'cây']",0.01396529835,"[OrderedStatistic(items_base=frozenset({'cây'}), items_add=frozenset({'lau_nhà'}), confidence=0.28205128205128205, lift=20.196581196581196), OrderedStatistic(items_base=frozenset({'lau_nhà'}), items_add=frozenset({'cây'}), confidence=1.0, lift=20.1965811965812)]",Đồ dùng gia đình,40
"['gọt', 'dao']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'gọt'}), items_add=frozenset({'dao'}), confidence=1.0, lift=27.160919540229884)]",Đồ dùng gia đình,40
"['dán', 'tã']",0.004231908591,"[OrderedStatistic(items_base=frozenset({'dán'}), items_add=frozenset({'tã'}), confidence=0.7142857142857143, lift=129.83516483516485), OrderedStatistic(items_base=frozenset({'tã'}), items_add=frozenset({'dán'}), confidence=0.7692307692307693, lift=129.83516483516485)]",Đồ dùng gia đình,40
"['treo', 'giá']",0.006771053745,"[OrderedStatistic(items_base=frozenset({'giá'}), items_add=frozenset({'treo'}), confidence=0.3018867924528302, lift=8.294866169372531)]",Đồ dùng gia đình,40
"['để', 'giá']",0.006347862886,"[OrderedStatistic(items_base=frozenset({'giá'}), items_add=frozenset({'để'}), confidence=0.2830188679245283, lift=27.865566037735846), OrderedStatistic(items_base=frozenset({'để'}), items_add=frozenset({'giá'}), confidence=0.625, lift=27.86556603773585)]",Đồ dùng gia đình,40
"['hộp', 'giấy']",0.005924672027,"[OrderedStatistic(items_base=frozenset({'hộp'}), items_add=frozenset({'giấy'}), confidence=0.208955223880597, lift=3.9187396351575456)]",Đồ dùng gia đình,40
"['khăn', 'giấy']",0.01438848921,"[OrderedStatistic(items_base=frozenset({'giấy'}), items_add=frozenset({'khăn'}), confidence=0.2698412698412699, lift=6.506478781988988), OrderedStatistic(items_base=frozenset({'khăn'}), items_add=frozenset({'giấy'}), confidence=0.34693877551020413, lift=6.506478781988987)]",Đồ dùng gia đình,40
"['giấy', 'lớp']",0.00465509945,"[OrderedStatistic(items_base=frozenset({'lớp'}), items_add=frozenset({'giấy'}), confidence=0.5789473684210527, lift=10.857560568086884)]",Đồ dùng gia đình,40
"['tờ', 'giấy']",0.003808717732,"[OrderedStatistic(items_base=frozenset({'tờ'}), items_add=frozenset({'giấy'}), confidence=0.31034482758620685, lift=5.820197044334974)]",Đồ dùng gia đình,40
"['vệ_sinh', 'giấy']",0.02200592467,"[OrderedStatistic(items_base=frozenset({'giấy'}), items_add=frozenset({'vệ_sinh'}), confidence=0.4126984126984127, lift=13.931519274376416), OrderedStatistic(items_base=frozenset({'vệ_sinh'}), items_add=frozenset({'giấy'}), confidence=0.7428571428571428, lift=13.931519274376416)]",Đồ dùng gia đình,40
"['lau', 'giẻ']",0.009733389759,"[OrderedStatistic(items_base=frozenset({'giẻ'}), items_add=frozenset({'lau'}), confidence=0.8518518518518517, lift=16.233273596176822)]",Đồ dùng gia đình,40
"['màu', 'giẻ']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'giẻ'}), items_add=frozenset({'màu'}), confidence=0.2962962962962963, lift=8.643804298125286)]",Đồ dùng gia đình,40
"['nhiệt', 'giữ']",0.01354210749,"[OrderedStatistic(items_base=frozenset({'giữ'}), items_add=frozenset({'nhiệt'}), confidence=1.0, lift=73.84375), OrderedStatistic(items_base=frozenset({'nhiệt'}), items_add=frozenset({'giữ'}), confidence=1.0, lift=73.84375)]",Đồ dùng gia đình,40
"['đũa', 'gỗ']",0.005078290309,"[OrderedStatistic(items_base=frozenset({'gỗ'}), items_add=frozenset({'đũa'}), confidence=0.2666666666666667, lift=15.003174603174607), OrderedStatistic(items_base=frozenset({'đũa'}), items_add=frozenset({'gỗ'}), confidence=0.28571428571428575, lift=15.003174603174607)]",Đồ dùng gia đình,40
"['hộp', 'đựng']",0.0093101989,"[OrderedStatistic(items_base=frozenset({'hộp'}), items_add=frozenset({'đựng'}), confidence=0.3283582089552239, lift=8.6212271973466), OrderedStatistic(items_base=frozenset({'đựng'}), items_add=frozenset({'hộp'}), confidence=0.24444444444444446, lift=8.6212271973466)]",Đồ dùng gia đình,40
"['inox', 'muỗng']",0.004231908591,"[OrderedStatistic(items_base=frozenset({'muỗng'}), items_add=frozenset({'inox'}), confidence=0.21739130434782608, lift=3.777173913043478)]",Đồ dùng gia đình,40
"['thép', 'không_gỉ']",0.00465509945,"[OrderedStatistic(items_base=frozenset({'không_gỉ'}), items_add=frozenset({'thép'}), confidence=1.0, lift=124.36842105263156), OrderedStatistic(items_base=frozenset({'thép'}), items_add=frozenset({'không_gỉ'}), confidence=0.5789473684210527, lift=124.36842105263158)]",Đồ dùng gia đình,40
"['mùi', 'khăn']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'mùi'}), items_add=frozenset({'khăn'}), confidence=0.888888888888889, lift=21.43310657596372)]",Đồ dùng gia đình,40
"['khăn', 'tờ']",0.01184934405,"[OrderedStatistic(items_base=frozenset({'khăn'}), items_add=frozenset({'tờ'}), confidence=0.2857142857142857, lift=23.2807881773399), OrderedStatistic(items_base=frozenset({'tờ'}), items_add=frozenset({'khăn'}), confidence=0.9655172413793103, lift=23.2807881773399)]",Đồ dùng gia đình,40
"['khăn', 'ướt']",0.02031316124,"[OrderedStatistic(items_base=frozenset({'khăn'}), items_add=frozenset({'ướt'}), confidence=0.489795918367347, lift=22.257456828885402), OrderedStatistic(items_base=frozenset({'ướt'}), items_add=frozenset({'khăn'}), confidence=0.9230769230769232, lift=22.257456828885406)]",Đồ dùng gia đình,40
"['lau', 'kính']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'kính'}), items_add=frozenset({'lau'}), confidence=0.7272727272727273, lift=13.859237536656893)]",Đồ dùng gia đình,40
"['lau', 'nhà']",0.01184934405,"[OrderedStatistic(items_base=frozenset({'lau'}), items_add=frozenset({'nhà'}), confidence=0.22580645161290322, lift=11.116263440860214), OrderedStatistic(items_base=frozenset({'nhà'}), items_add=frozenset({'lau'}), confidence=0.5833333333333333, lift=11.116263440860214)]",Đồ dùng gia đình,40
"['lau', 'nhà_độ']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'nhà_độ'}), items_add=frozenset({'lau'}), confidence=1.0, lift=19.056451612903228)]",Đồ dùng gia đình,40
"['lau', 'trắng']",0.003808717732,"[OrderedStatistic(items_base=frozenset({'trắng'}), items_add=frozenset({'lau'}), confidence=0.20454545454545453, lift=3.8979105571847508)]",Đồ dùng gia đình,40
"['rửa', 'miếng']",0.005078290309,"[OrderedStatistic(items_base=frozenset({'miếng'}), items_add=frozenset({'rửa'}), confidence=0.28571428571428575, lift=13.77842565597668), OrderedStatistic(items_base=frozenset({'rửa'}), items_add=frozenset({'miếng'}), confidence=0.2448979591836735, lift=13.778425655976678)]",Đồ dùng gia đình,40
"['móc', 'quần_áo']",0.00465509945,"[OrderedStatistic(items_base=frozenset({'quần_áo'}), items_add=frozenset({'móc'}), confidence=0.3793103448275862, lift=9.146023926812104)]",Đồ dùng gia đình,40
"['móc', 'treo']",0.02031316124,"[OrderedStatistic(items_base=frozenset({'móc'}), items_add=frozenset({'treo'}), confidence=0.489795918367347, lift=13.457997152349312), OrderedStatistic(items_base=frozenset({'treo'}), items_add=frozenset({'móc'}), confidence=0.558139534883721, lift=13.457997152349314)]",Đồ dùng gia đình,40
"['móc', 'áo']",0.01184934405,"[OrderedStatistic(items_base=frozenset({'móc'}), items_add=frozenset({'áo'}), confidence=0.2857142857142857, lift=19.857142857142854), OrderedStatistic(items_base=frozenset({'áo'}), items_add=frozenset({'móc'}), confidence=0.8235294117647058, lift=19.857142857142858)]",Đồ dùng gia đình,40
"['nhà', 'quét']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'quét'}), items_add=frozenset({'nhà'}), confidence=0.28571428571428575, lift=14.065476190476192)]",Đồ dùng gia đình,40
"['vệ_sinh', 'nhà']",0.004231908591,"[OrderedStatistic(items_base=frozenset({'nhà'}), items_add=frozenset({'vệ_sinh'}), confidence=0.20833333333333331, lift=7.032738095238095)]",Đồ dùng gia đình,40
"['nhựa', 'rổ']",0.0093101989,"[OrderedStatistic(items_base=frozenset({'rổ'}), items_add=frozenset({'nhựa'}), confidence=0.3728813559322034, lift=3.5672819597886503)]",Đồ dùng gia đình,40
"['nhựa', 'thớt']",0.003808717732,"[OrderedStatistic(items_base=frozenset({'thớt'}), items_add=frozenset({'nhựa'}), confidence=0.40909090909090906, lift=3.913691571586308)]",Đồ dùng gia đình,40
"['nhựa', 'xô']",0.005501481168,"[OrderedStatistic(items_base=frozenset({'xô'}), items_add=frozenset({'nhựa'}), confidence=0.41935483870967744, lift=4.01188455008489)]",Đồ dùng gia đình,40
"['nút', 'tai']",0.004231908591,"[OrderedStatistic(items_base=frozenset({'nút'}), items_add=frozenset({'tai'}), confidence=0.9090909090909091, lift=102.2943722943723), OrderedStatistic(items_base=frozenset({'tai'}), items_add=frozenset({'nút'}), confidence=0.4761904761904762, lift=102.2943722943723)]",Đồ dùng gia đình,40
"['đựng', 'nước']",0.006771053745,"[OrderedStatistic(items_base=frozenset({'nước'}), items_add=frozenset({'đựng'}), confidence=0.22535211267605634, lift=5.916744913928013)]",Đồ dùng gia đình,40
"['nắp', 'xô']",0.003808717732,"[OrderedStatistic(items_base=frozenset({'nắp'}), items_add=frozenset({'xô'}), confidence=0.22499999999999998, lift=17.1508064516129), OrderedStatistic(items_base=frozenset({'xô'}), items_add=frozenset({'nắp'}), confidence=0.2903225806451613, lift=17.150806451612905)]",Đồ dùng gia đình,40
"['treo', 'quần_áo']",0.005501481168,"[OrderedStatistic(items_base=frozenset({'quần_áo'}), items_add=frozenset({'treo'}), confidence=0.44827586206896547, lift=12.317161186848436)]",Đồ dùng gia đình,40
"['sọt', 'rác']",0.00465509945,"[OrderedStatistic(items_base=frozenset({'rác'}), items_add=frozenset({'sọt'}), confidence=0.22448979591836737, lift=29.470521541950117), OrderedStatistic(items_base=frozenset({'sọt'}), items_add=frozenset({'rác'}), confidence=0.6111111111111112, lift=29.470521541950117)]",Đồ dùng gia đình,40
"['rác', 'thùng']",0.005078290309,"[OrderedStatistic(items_base=frozenset({'rác'}), items_add=frozenset({'thùng'}), confidence=0.2448979591836735, lift=22.257456828885402), OrderedStatistic(items_base=frozenset({'thùng'}), items_add=frozenset({'rác'}), confidence=0.4615384615384616, lift=22.257456828885406)]",Đồ dùng gia đình,40
"['ráy', 'tai']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'ráy'}), items_add=frozenset({'tai'}), confidence=1.0, lift=112.52380952380953), OrderedStatistic(items_base=frozenset({'tai'}), items_add=frozenset({'ráy'}), confidence=0.380952380952381, lift=112.52380952380953)]",Đồ dùng gia đình,40
"['soft', 'răng']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'soft'}), items_add=frozenset({'răng'}), confidence=0.5, lift=20.370689655172413)]",Đồ dùng gia đình,40
"['trẻ_em', 'răng']",0.00465509945,"[OrderedStatistic(items_base=frozenset({'trẻ_em'}), items_add=frozenset({'răng'}), confidence=0.34375, lift=14.004849137931034)]",Đồ dùng gia đình,40
"['răng', 'đánh']",0.02200592467,"[OrderedStatistic(items_base=frozenset({'răng'}), items_add=frozenset({'đánh'}), confidence=0.8965517241379309, lift=37.167574107682995), OrderedStatistic(items_base=frozenset({'đánh'}), items_add=frozenset({'răng'}), confidence=0.9122807017543859, lift=37.167574107682995)]",Đồ dùng gia đình,40
"['rổ', 'thau']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'thau'}), items_add=frozenset({'rổ'}), confidence=0.42105263157894735, lift=16.863514719000893)]",Đồ dùng gia đình,40
"['trẻ_em', 'đánh']",0.004231908591,"[OrderedStatistic(items_base=frozenset({'trẻ_em'}), items_add=frozenset({'đánh'}), confidence=0.3125, lift=12.955043859649123)]",Đồ dùng gia đình,40
"['tờ', 'ướt']",0.007194244604,"[OrderedStatistic(items_base=frozenset({'tờ'}), items_add=frozenset({'ướt'}), confidence=0.5862068965517241, lift=26.638594164456233), OrderedStatistic(items_base=frozenset({'ướt'}), items_add=frozenset({'tờ'}), confidence=0.326923076923077, lift=26.638594164456237)]",Đồ dùng gia đình,40
"['đôi', 'đũa']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'đôi'}), items_add=frozenset({'đũa'}), confidence=0.5714285714285715, lift=32.14965986394559)]",Đồ dùng gia đình,40
"['adm', 'gold']",0.004308603743,"[OrderedStatistic(items_base=frozenset({'adm'}), items_add=frozenset({'gold'}), confidence=0.7804878048780488, lift=42.31155421043262), OrderedStatistic(items_base=frozenset({'gold'}), items_add=frozenset({'adm'}), confidence=0.23357664233576642, lift=42.31155421043262)]",Đồ uống,41
"['sdd', 'adm']",0.003770028275,"[OrderedStatistic(items_base=frozenset({'adm'}), items_add=frozenset({'sdd'}), confidence=0.6829268292682927, lift=84.53495934959349), OrderedStatistic(items_base=frozenset({'sdd'}), items_add=frozenset({'adm'}), confidence=0.4666666666666666, lift=84.53495934959349)]",Đồ uống,41
"['bia', 'heineken']",0.006866837216,"[OrderedStatistic(items_base=frozenset({'heineken'}), items_add=frozenset({'bia'}), confidence=0.6710526315789475, lift=13.219914840150777)]",Đồ uống,41
"['lon', 'bia']",0.01063686549,"[OrderedStatistic(items_base=frozenset({'bia'}), items_add=frozenset({'lon'}), confidence=0.20954907161803715, lift=3.6193510579236325)]",Đồ uống,41
"['sài_gòn', 'bia']",0.00309680894,"[OrderedStatistic(items_base=frozenset({'sài_gòn'}), items_add=frozenset({'bia'}), confidence=0.6764705882352942, lift=13.32665002340459)]",Đồ uống,41
"['tiger', 'bia']",0.009559714555,"[OrderedStatistic(items_base=frozenset({'tiger'}), items_add=frozenset({'bia'}), confidence=0.5634920634920636, lift=11.1009431181845)]",Đồ uống,41
"['blanc', 'rượu']",0.005655042413,"[OrderedStatistic(items_base=frozenset({'blanc'}), items_add=frozenset({'rượu'}), confidence=0.5185185185185186, lift=3.533061501868842)]",Đồ uống,41
"['blanc', 'sauvignon']",0.006058974014,"[OrderedStatistic(items_base=frozenset({'blanc'}), items_add=frozenset({'sauvignon'}), confidence=0.5555555555555556, lift=23.311362209667298), OrderedStatistic(items_base=frozenset({'sauvignon'}), items_add=frozenset({'blanc'}), confidence=0.25423728813559326, lift=23.311362209667298)]",Đồ uống,41
"['rượu_vang', 'cabernet']",0.005520398546,"[OrderedStatistic(items_base=frozenset({'cabernet'}), items_add=frozenset({'rượu_vang'}), confidence=0.2847222222222222, lift=6.713117283950616)]",Đồ uống,41
"['cabernet', 'sauvignon']",0.01494546923,"[OrderedStatistic(items_base=frozenset({'cabernet'}), items_add=frozenset({'sauvignon'}), confidence=0.7708333333333333, lift=32.34451506591337), OrderedStatistic(items_base=frozenset({'sauvignon'}), items_add=frozenset({'cabernet'}), confidence=0.6271186440677966, lift=32.34451506591337)]",Đồ uống,41
"['cam', 'scu']",0.003500740541,"[OrderedStatistic(items_base=frozenset({'scu'}), items_add=frozenset({'cam'}), confidence=0.22033898305084745, lift=6.4682119648958265)]",Đồ uống,41
"['cam', 'twister']",0.003770028275,"[OrderedStatistic(items_base=frozenset({'twister'}), items_add=frozenset({'cam'}), confidence=0.5185185185185185, lift=15.221490264968526)]",Đồ uống,41
"['cam', 'ép']",0.004712535344,"[OrderedStatistic(items_base=frozenset({'ép'}), items_add=frozenset({'cam'}), confidence=0.22292993630573246, lift=6.544271292263538)]",Đồ uống,41
"['can', 'sleek']",0.003366096674,"[OrderedStatistic(items_base=frozenset({'can'}), items_add=frozenset({'sleek'}), confidence=0.5813953488372093, lift=46.43035758939735), OrderedStatistic(items_base=frozenset({'sleek'}), items_add=frozenset({'can'}), confidence=0.26881720430107525, lift=46.430357589397346)]",Đồ uống,41
"['lon', 'cao']",0.004577891477,"[OrderedStatistic(items_base=frozenset({'cao'}), items_add=frozenset({'lon'}), confidence=0.7391304347826086, lift=12.766329625884731)]",Đồ uống,41
"['chai', 'nhựa']",0.004712535344,"[OrderedStatistic(items_base=frozenset({'nhựa'}), items_add=frozenset({'chai'}), confidence=0.7954545454545454, lift=15.712342843326885)]",Đồ uống,41
"['chai', 'scu']",0.003500740541,"[OrderedStatistic(items_base=frozenset({'scu'}), items_add=frozenset({'chai'}), confidence=0.22033898305084745, lift=4.352280923187883)]",Đồ uống,41
"['chai', 'thùng']",0.005251110812,"[OrderedStatistic(items_base=frozenset({'thùng'}), items_add=frozenset({'chai'}), confidence=0.45882352941176474, lift=9.062984981226535)]",Đồ uống,41
"['chanh', 'dây']",0.003635384408,"[OrderedStatistic(items_base=frozenset({'chanh'}), items_add=frozenset({'dây'}), confidence=0.2142857142857143, lift=40.80769230769231), OrderedStatistic(items_base=frozenset({'dây'}), items_add=frozenset({'chanh'}), confidence=0.6923076923076923, lift=40.80769230769231)]",Đồ uống,41
"['chanh', 'trà']",0.004308603743,"[OrderedStatistic(items_base=frozenset({'chanh'}), items_add=frozenset({'trà'}), confidence=0.25396825396825395, lift=4.376385666408868)]",Đồ uống,41
"['chardonnay', 'rượu']",0.004039316009,"[OrderedStatistic(items_base=frozenset({'chardonnay'}), items_add=frozenset({'rượu'}), confidence=0.44776119402985076, lift=3.050937970696974)]",Đồ uống,41
"['chateau', 'rượu']",0.007405412683,"[OrderedStatistic(items_base=frozenset({'chateau'}), items_add=frozenset({'rượu'}), confidence=0.6179775280898877, lift=4.21075146892073)]",Đồ uống,41
"['chivas', 'rượu']",0.00444324761,"[OrderedStatistic(items_base=frozenset({'chivas'}), items_add=frozenset({'rượu'}), confidence=0.8250000000000001, lift=5.621353211009175)]",Đồ uống,41
"['cola', 'coca']",0.003231452807,"[OrderedStatistic(items_base=frozenset({'coca'}), items_add=frozenset({'cola'}), confidence=0.35820895522388063, lift=95.01492537313435), OrderedStatistic(items_base=frozenset({'cola'}), items_add=frozenset({'coca'}), confidence=0.8571428571428572, lift=95.01492537313433)]",Đồ uống,41
"['trà', 'cozy']",0.003500740541,"[OrderedStatistic(items_base=frozenset({'cozy'}), items_add=frozenset({'trà'}), confidence=0.7027027027027027, lift=12.10898601617859)]",Đồ uống,41
"['gas', 'có']",0.003231452807,"[OrderedStatistic(items_base=frozenset({'gas'}), items_add=frozenset({'có'}), confidence=0.7500000000000001, lift=33.15625)]",Đồ uống,41
"['sttt', 'có']",0.003770028275,"[OrderedStatistic(items_base=frozenset({'sttt'}), items_add=frozenset({'có'}), confidence=0.29166666666666663, lift=12.89409722222222)]",Đồ uống,41
"['đường', 'có']",0.0142722499,"[OrderedStatistic(items_base=frozenset({'có'}), items_add=frozenset({'đường'}), confidence=0.6309523809523809, lift=17.102493917274938), OrderedStatistic(items_base=frozenset({'đường'}), items_add=frozenset({'có'}), confidence=0.3868613138686131, lift=17.102493917274938)]",Đồ uống,41
"['de', 'rượu']",0.01225259189,"[OrderedStatistic(items_base=frozenset({'de'}), items_add=frozenset({'rượu'}), confidence=0.6319444444444444, lift=4.30591870540265)]",Đồ uống,41
"['hương', 'dâu']",0.01184866029,"[OrderedStatistic(items_base=frozenset({'dâu'}), items_add=frozenset({'hương'}), confidence=0.3295880149812734, lift=8.837004286158548), OrderedStatistic(items_base=frozenset({'hương'}), items_add=frozenset({'dâu'}), confidence=0.3176895306859206, lift=8.837004286158548)]",Đồ uống,41
"['scu', 'dâu']",0.004981823078,"[OrderedStatistic(items_base=frozenset({'scu'}), items_add=frozenset({'dâu'}), confidence=0.3135593220338983, lift=8.722116422268774)]",Đồ uống,41
"['sting', 'dâu']",0.004712535344,"[OrderedStatistic(items_base=frozenset({'sting'}), items_add=frozenset({'dâu'}), confidence=0.3645833333333333, lift=10.141424781523096)]",Đồ uống,41
"['dừa', 'nước']",0.004577891477,"[OrderedStatistic(items_base=frozenset({'dừa'}), items_add=frozenset({'nước'}), confidence=0.4657534246575342, lift=3.6799475371611767)]",Đồ uống,41
